Scheduler,Throughput
RR,1.2512
RR,1.259904
RR,1.2512
RR,0.877888
RR,1.283872
RR,1.249056
RR,0.955072
RR,1.01136
RR,0.9328
RR,1.20016
RR,1.210208
RR,1.250592
RR,1.247808
RR,1.2512
RR,1.242496
RR,1.251264
RR,1.26288
RR,1.251264
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.320736
RR,1.2512
RR,0.879168
RR,1.242528
RR,1.26768
RR,0.99296
RR,1.006176
RR,0.97744
RR,1.145504
RR,1.29504
RR,1.267072
RR,1.249632
RR,1.2512
RR,1.253216
RR,1.2512
RR,1.236736
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.19792
RR,1.2512
RR,0.919296
RR,1.266848
RR,1.244096
RR,1.019136
RR,1.053216
RR,0.982976
RR,1.246752
RR,1.27152
RR,1.244992
RR,1.262944
RR,1.2512
RR,1.252224
RR,1.2512
RR,1.256736
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2672
RR,1.2512
RR,0.868128
RR,1.257312
RR,1.275424
RR,0.987328
RR,0.97312
RR,0.934496
RR,1.146144
RR,1.23936
RR,1.261312
RR,1.219008
RR,1.2512
RR,1.249632
RR,1.2512
RR,1.245664
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.221824
RR,1.2512
RR,0.890336
RR,1.24848
RR,1.22944
RR,0.967136
RR,0.985504
RR,0.982976
RR,1.165568
RR,1.239104
RR,1.245728
RR,1.283264
RR,1.2512
RR,1.280544
RR,1.2512
RR,1.257568
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.244768
RR,1.2512
RR,0.905056
RR,1.257888
RR,1.260896
RR,0.990752
RR,0.972384
RR,0.983456
RR,1.093344
RR,1.286656
RR,1.260064
RR,1.228384
RR,1.2512
RR,1.229664
RR,1.2512
RR,1.246816
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.254432
RR,1.2512
RR,0.84256
RR,1.2696
RR,1.247488
RR,0.978624
RR,0.987136
RR,0.989376
RR,1.153824
RR,1.248832
RR,1.266624
RR,1.27344
RR,1.2512
RR,1.245312
RR,1.2512
RR,1.250304
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.300896
RR,1.2512
RR,0.893696
RR,1.242464
RR,1.25824
RR,0.957664
RR,1.0256
RR,0.935104
RR,1.153216
RR,1.25072
RR,1.238944
RR,1.250944
RR,1.2512
RR,1.249728
RR,1.2512
RR,1.25248
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.194528
RR,1.2512
RR,0.90496
RR,1.253472
RR,1.246592
RR,0.979328
RR,1.045664
RR,1.098752
RR,1.107968
RR,1.272224
RR,1.27616
RR,1.260704
RR,1.2512
RR,1.273024
RR,1.2512
RR,1.269344
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.258976
RR,1.2512
RR,0.872992
RR,1.263776
RR,1.277984
RR,0.975968
RR,0.969088
RR,1.01152
RR,1.135456
RR,1.268096
RR,1.258016
RR,1.223392
RR,1.2512
RR,1.230784
RR,1.2512
RR,1.233632
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.24704
RR,1.2512
RR,0.893696
RR,1.267136
RR,1.2544
RR,0.989792
RR,0.994624
RR,0.981824
RR,1.153408
RR,1.222208
RR,1.245856
RR,1.252576
RR,1.2512
RR,1.254592
RR,1.2512
RR,1.251648
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.246432
RR,1.2512
RR,0.905824
RR,1.244384
RR,1.244128
RR,0.957216
RR,1.057504
RR,0.913184
RR,1.211488
RR,1.20672
RR,1.259424
RR,1.279488
RR,1.2512
RR,1.248512
RR,1.2512
RR,1.258656
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.261536
RR,1.2512
RR,0.963584
RR,1.268
RR,1.267392
RR,0.94352
RR,1.032
RR,1.040448
RR,1.078944
RR,1.29968
RR,1.246464
RR,1.226944
RR,1.2512
RR,1.27488
RR,1.2512
RR,1.250432
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.241408
RR,1.2512
RR,0.91936
RR,1.235808
RR,1.25472
RR,0.955648
RR,1.097024
RR,0.94592
RR,1.209824
RR,1.263936
RR,1.286272
RR,1.263008
RR,1.2512
RR,1.230464
RR,1.2512
RR,1.245216
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.320288
RR,1.2512
RR,0.8624
RR,1.280992
RR,1.256576
RR,0.994304
RR,1.014336
RR,0.953248
RR,1.213632
RR,1.207904
RR,1.231584
RR,1.25008
RR,1.2512
RR,1.273152
RR,1.2512
RR,1.270464
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.198912
RR,1.2512
RR,0.927008
RR,1.247872
RR,1.249408
RR,0.930432
RR,0.974464
RR,1.013312
RR,1.203584
RR,1.322816
RR,1.27696
RR,1.251872
RR,1.2512
RR,1.257344
RR,1.2512
RR,1.231104
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.244064
RR,1.2512
RR,0.910464
RR,1.267072
RR,1.264096
RR,0.974848
RR,1.035584
RR,1.05408
RR,1.221472
RR,1.254176
RR,1.239392
RR,1.23088
RR,1.2512
RR,1.225024
RR,1.2512
RR,1.251712
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.24
RR,1.2512
RR,0.872256
RR,1.241984
RR,1.253248
RR,0.973312
RR,0.98768
RR,0.999776
RR,1.234112
RR,1.23472
RR,1.253792
RR,1.264288
RR,1.2512
RR,1.251392
RR,1.2512
RR,1.251456
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.283968
RR,1.2512
RR,0.905984
RR,1.256384
RR,1.250528
RR,0.976
RR,0.982752
RR,1.038176
RR,1.107488
RR,1.25536
RR,1.262432
RR,1.2576
RR,1.2512
RR,1.242784
RR,1.2512
RR,1.251456
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.226976
RR,1.2512
RR,0.893952
RR,1.271616
RR,1.262912
RR,0.96896
RR,1.014464
RR,1.000032
RR,1.18256
RR,1.260768
RR,1.261568
RR,1.250816
RR,1.2512
RR,1.289088
RR,1.2512
RR,1.271488
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.25104
RR,1.2512
RR,0.875136
RR,1.241024
RR,1.250784
RR,0.92272
RR,1.017792
RR,1.048704
RR,1.151936
RR,1.265024
RR,1.257472
RR,1.263264
RR,1.2512
RR,1.227392
RR,1.2512
RR,1.237024
RR,1.2512
RR,1.248896
RR,1.248896
RR,1.248896
RR,1.27584
RR,1.248896
RR,0.878528
RR,1.255072
RR,1.251872
RR,0.926176
RR,0.998528
RR,0.997408
RR,1.15168
RR,1.258656
RR,1.229696
RR,1.230816
RR,1.2512
RR,1.275456
RR,1.2512
RR,1.238912
RR,1.2512
RR,1.253504
RR,1.253504
RR,1.253504
RR,1.218944
RR,1.253504
RR,0.89776
RR,1.262464
RR,1.258848
RR,0.955008
RR,0.944224
RR,0.993824
RR,1.13616
RR,1.242432
RR,1.288672
RR,1.247328
RR,1.2512
RR,1.221408
RR,1.2512
RR,1.258848
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.253984
RR,1.2512
RR,0.864032
RR,1.263264
RR,1.257472
RR,0.941376
RR,0.992992
RR,0.996096
RR,1.193504
RR,1.239232
RR,1.238272
RR,1.248672
RR,1.2512
RR,1.251264
RR,1.2512
RR,1.251264
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.244608
RR,1.2512
RR,0.917792
RR,1.241568
RR,1.258528
RR,0.944256
RR,1.049568
RR,0.994848
RR,1.18736
RR,1.287264
RR,1.254336
RR,1.24128
RR,1.2512
RR,1.2616
RR,1.2512
RR,1.243808
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.317664
RR,1.2512
RR,0.85296
RR,1.268384
RR,1.2576
RR,0.958016
RR,0.963424
RR,0.963424
RR,1.077024
RR,1.250784
RR,1.267808
RR,1.27488
RR,1.251264
RR,1.264928
RR,1.251328
RR,1.25904
RR,1.251264
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.187968
RR,1.2512
RR,0.866688
RR,1.245536
RR,1.24576
RR,0.942944
RR,0.969088
RR,1.065664
RR,1.143584
RR,1.275296
RR,1.24432
RR,1.238816
RR,1.251264
RR,1.236704
RR,1.242944
RR,1.242784
RR,1.251264
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.293344
RR,1.2512
RR,0.846688
RR,1.261376
RR,1.263936
RR,0.96128
RR,0.958752
RR,1.04624
RR,1.130016
RR,1.259232
RR,1.27152
RR,1.262688
RR,1.251136
RR,1.273248
RR,1.259456
RR,1.259872
RR,1.251136
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.214528
RR,1.2512
RR,0.857984
RR,1.268352
RR,1.252224
RR,0.97984
RR,0.93808
RR,1.04896
RR,1.100128
RR,1.23552
RR,1.252352
RR,1.238944
RR,1.2512
RR,1.23296
RR,1.2512
RR,1.251456
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.2512
RR,1.257248
RR,1.2512
RR,0.898816
RR,1.243456
RR,1.269472
RR,0.930464
RR,1.001792
RR,1.024736
RR,1.109376
RR,1.241632
RR,1.265184
RR,1.252096
PF,1.146176
PF,1.145216
PF,1.071328
PF,1.145216
PF,1.146176
PF,1.145216
PF,1.146624
PF,1.145216
PF,1.038656
PF,1.145216
PF,1.10496
PF,1.145216
PF,1.14656
PF,0.832544
PF,1.145216
PF,1.139488
PF,1.108704
PF,1.146592
PF,0.557824
PF,1.079456
PF,1.23408
PF,1.2448
PF,1.221344
PF,1.2448
PF,1.196032
PF,1.2448
PF,1.227488
PF,1.2448
PF,1.221344
PF,1.2448
PF,1.240192
PF,1.2448
PF,1.2464
PF,1.001888
PF,1.2448
PF,1.20336
PF,1.26528
PF,1.2464
PF,0.633184
PF,1.194496
PF,1.20784
PF,1.2448
PF,1.246144
PF,1.2448
PF,1.290208
PF,1.2448
PF,1.265312
PF,1.2448
PF,1.361472
PF,1.2448
PF,1.26672
PF,1.2448
PF,1.2464
PF,0.985344
PF,1.2448
PF,1.277152
PF,1.246368
PF,1.2464
PF,0.633184
PF,1.21088
PF,1.296096
PF,1.2448
PF,1.271136
PF,1.2448
PF,1.251808
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.23568
PF,1.2448
PF,1.228928
PF,1.2448
PF,1.2464
PF,1.067712
PF,1.2448
PF,1.246336
PF,1.26528
PF,1.2464
PF,0.660128
PF,1.2648
PF,1.24624
PF,1.2448
PF,1.221216
PF,1.2448
PF,1.196352
PF,1.2448
PF,1.246336
PF,1.2448
PF,1.133792
PF,1.2448
PF,1.247872
PF,1.2448
PF,1.2464
PF,0.9816
PF,1.2448
PF,1.215264
PF,1.2464
PF,1.2464
PF,0.646656
PF,1.239776
PF,1.222688
PF,1.2448
PF,1.246272
PF,1.2448
PF,1.246144
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.338496
PF,1.2448
PF,1.248
PF,1.2448
PF,1.2464
PF,1.067712
PF,1.2448
PF,1.2464
PF,1.2464
PF,1.2464
PF,0.673568
PF,1.252288
PF,1.25792
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.290464
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.28448
PF,1.2448
PF,1.267104
PF,1.2448
PF,1.2464
PF,1.054176
PF,1.2448
PF,1.246368
PF,1.2464
PF,1.2464
PF,0.646656
PF,1.223392
PF,1.257952
PF,1.2448
PF,1.321056
PF,1.2448
PF,1.251808
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.215328
PF,1.2448
PF,1.248
PF,1.2448
PF,1.2464
PF,1.052704
PF,1.2448
PF,1.233728
PF,1.246368
PF,1.2464
PF,0.633152
PF,1.198592
PF,1.234432
PF,1.2448
PF,1.221376
PF,1.2448
PF,1.246144
PF,1.2448
PF,1.227488
PF,1.2448
PF,1.167584
PF,1.2448
PF,1.248
PF,1.2448
PF,1.2464
PF,1.069248
PF,1.2448
PF,1.308672
PF,1.2464
PF,1.2464
PF,0.621248
PF,1.272992
PF,1.258016
PF,1.2448
PF,1.271072
PF,1.2448
PF,1.246208
PF,1.2448
PF,1.265312
PF,1.2448
PF,1.2752
PF,1.2448
PF,1.255264
PF,1.2448
PF,1.2464
PF,1.018944
PF,1.2448
PF,1.2464
PF,1.2464
PF,1.2464
PF,0.52096
PF,1.3392
PF,1.234304
PF,1.2448
PF,1.221408
PF,1.2448
PF,1.240544
PF,1.2448
PF,1.227488
PF,1.2448
PF,1.221248
PF,1.2448
PF,1.24064
PF,1.2448
PF,1.2464
PF,1.055776
PF,1.2448
PF,1.2464
PF,1.2464
PF,1.2464
PF,0.587584
PF,1.314368
PF,1.20816
PF,1.2448
PF,1.196576
PF,1.2448
PF,1.246272
PF,1.2448
PF,1.265312
PF,1.2448
PF,1.361472
PF,1.2448
PF,1.267104
PF,1.2448
PF,1.2464
PF,1.052704
PF,1.2448
PF,1.227424
PF,1.22752
PF,1.2464
PF,0.643072
PF,1.175104
PF,1.284256
PF,1.2448
PF,1.271136
PF,1.2448
PF,1.251744
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.235712
PF,1.2448
PF,1.228896
PF,1.2448
PF,1.2464
PF,1.05424
PF,1.2448
PF,1.196736
PF,1.246496
PF,1.2464
PF,0.633152
PF,1.1904
PF,1.257792
PF,1.2448
PF,1.295488
PF,1.2448
PF,1.246144
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.173824
PF,1.2448
PF,1.255392
PF,1.2448
PF,1.2464
PF,1.040768
PF,1.2448
PF,1.21504
PF,1.246528
PF,1.2464
PF,0.619712
PF,1.1904
PF,1.234368
PF,1.2448
PF,1.222048
PF,1.2448
PF,1.24048
PF,1.2448
PF,1.227488
PF,1.2448
PF,1.221216
PF,1.2448
PF,1.259072
PF,1.2448
PF,1.2464
PF,1.055776
PF,1.2448
PF,1.296032
PF,1.26528
PF,1.22752
PF,0.619712
PF,1.173792
PF,1.208032
PF,1.2448
PF,1.196608
PF,1.2448
PF,1.246144
PF,1.2448
PF,1.265312
PF,1.2448
PF,1.324896
PF,1.2448
PF,1.210432
PF,1.2448
PF,1.2464
PF,1.067712
PF,1.2448
PF,1.24624
PF,1.2464
PF,1.265312
PF,0.6736
PF,1.252288
PF,1.246112
PF,1.2448
PF,1.246528
PF,1.2448
PF,1.246144
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.284448
PF,1.2448
PF,1.267104
PF,1.2448
PF,1.2464
PF,1.054176
PF,1.2448
PF,1.277344
PF,1.2464
PF,1.2464
PF,0.6736
PF,1.248192
PF,1.295936
PF,1.2448
PF,1.321056
PF,1.2448
PF,1.25168
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.215328
PF,1.2448
PF,1.248
PF,1.2448
PF,1.2464
PF,1.039232
PF,1.2448
PF,1.23952
PF,1.2464
PF,1.2464
PF,0.6736
PF,1.252288
PF,1.24608
PF,1.2448
PF,1.196352
PF,1.2448
PF,1.246144
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.154048
PF,1.2448
PF,1.248
PF,1.2448
PF,1.2464
PF,1.042304
PF,1.2448
PF,1.222336
PF,1.2464
PF,1.2464
PF,0.6736
PF,1.252288
PF,1.234528
PF,1.2448
PF,1.271136
PF,1.2448
PF,1.240416
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.33856
PF,1.2448
PF,1.228896
PF,1.2448
PF,1.2464
PF,1.051104
PF,1.2448
PF,1.27728
PF,1.2464
PF,1.2464
PF,0.660128
PF,1.248064
PF,1.246144
PF,1.2448
PF,1.196672
PF,1.2448
PF,1.246208
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.284416
PF,1.2448
PF,1.267104
PF,1.2448
PF,1.2464
PF,1.054208
PF,1.2448
PF,1.2464
PF,1.2464
PF,1.2464
PF,0.6736
PF,1.272992
PF,1.257856
PF,1.2448
PF,1.320992
PF,1.2448
PF,1.251744
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.215328
PF,1.2448
PF,1.267104
PF,1.2448
PF,1.2464
PF,1.039232
PF,1.2448
PF,1.23952
PF,1.2464
PF,1.2464
PF,0.6736
PF,1.252288
PF,1.246176
PF,1.2448
PF,1.221344
PF,1.2448
PF,1.246144
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.154016
PF,1.2448
PF,1.228896
PF,1.2448
PF,1.2464
PF,1.069248
PF,1.2448
PF,1.222336
PF,1.2464
PF,1.2464
PF,0.6736
PF,1.252288
PF,1.196352
PF,1.2448
PF,1.196352
PF,1.2448
PF,1.196416
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.338528
PF,1.2448
PF,1.247648
PF,1.2448
PF,1.2464
PF,1.008544
PF,1.2448
PF,1.246208
PF,1.2464
PF,1.2464
PF,0.646656
PF,1.219072
PF,1.295872
PF,1.2448
PF,1.27088
PF,1.2448
PF,1.29568
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.28448
PF,1.2448
PF,1.247456
PF,1.2448
PF,1.2464
PF,0.9584
PF,1.2448
PF,1.295872
PF,1.227456
PF,1.2464
PF,0.621248
PF,1.190176
PF,1.245888
PF,1.2448
PF,1.295168
PF,1.2448
PF,1.245824
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.215328
PF,1.2448
PF,1.224
PF,1.2448
PF,1.2464
PF,0.959936
PF,1.2448
PF,1.220512
PF,1.264864
PF,1.246432
PF,0.619648
PF,1.194496
PF,1.23408
PF,1.2448
PF,1.171936
PF,1.2448
PF,1.240224
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.154048
PF,1.2448
PF,1.25184
PF,1.2448
PF,1.2464
PF,0.961472
PF,1.2448
PF,1.221952
PF,1.227968
PF,1.227488
PF,0.633184
PF,1.189952
PF,1.207776
PF,1.2448
PF,1.246144
PF,1.2448
PF,1.201696
PF,1.2448
PF,1.227488
PF,1.2448
PF,1.288576
PF,1.2448
PF,1.247584
PF,1.2448
PF,1.2464
PF,0.988384
PF,1.2448
PF,1.296
PF,1.215424
PF,1.265312
PF,0.619712
PF,1.206784
PF,1.28416
PF,1.2448
PF,1.246272
PF,1.2448
PF,1.290272
PF,1.2448
PF,1.265312
PF,1.2448
PF,1.334464
PF,1.2448
PF,1.266848
PF,1.2448
PF,1.2464
PF,1.012288
PF,1.2448
PF,1.227488
PF,1.277344
PF,1.246432
PF,0.646656
PF,1.2152
PF,1.25792
PF,1.2448
PF,1.321056
PF,1.2448
PF,1.25168
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.215328
PF,1.2448
PF,1.262784
PF,1.2448
PF,1.2464
PF,1.0392
PF,1.2448
PF,1.265312
PF,1.239488
PF,1.2464
PF,0.660096
PF,1.248192
PF,1.246016
PF,1.2448
PF,1.196352
PF,1.2448
PF,1.246144
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.154016
PF,1.2448
PF,1.233216
PF,1.2448
PF,1.2464
PF,1.042304
PF,1.2448
PF,1.2464
PF,1.222336
PF,1.2464
PF,0.6736
PF,1.252288
PF,1.196288
PF,1.2448
PF,1.271392
PF,1.2448
PF,1.24048
PF,1.2448
PF,1.227488
PF,1.2448
PF,1.288576
PF,1.2448
PF,1.24768
PF,1.2448
PF,1.2464
PF,1.040768
PF,1.2448
PF,1.2464
PF,1.2464
PF,1.2464
PF,0.660128
PF,1.252288
PF,1.284224
PF,1.2448
PF,1.196608
PF,1.2448
PF,1.201952
PF,1.2448
PF,1.265312
PF,1.2448
PF,1.3344
PF,1.2448
PF,1.24832
PF,1.2448
PF,1.2464
PF,1.067712
PF,1.2448
PF,1.2464
PF,1.277344
PF,1.2464
PF,0.660096
PF,1.24816
PF,1.257824
PF,1.2448
PF,1.271264
PF,1.2448
PF,1.295936
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.235776
PF,1.2448
PF,1.248
PF,1.2448
PF,1.2464
PF,1.040768
PF,1.2448
PF,1.2464
PF,1.2464
PF,1.2464
PF,0.6736
PF,1.252288
PF,1.246112
PF,1.2448
PF,1.295552
PF,1.2448
PF,1.24608
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.173824
PF,1.2448
PF,1.255392
PF,1.2448
PF,1.2464
PF,1.040704
PF,1.2448
PF,1.2464
PF,1.227488
PF,1.2464
PF,0.660128
PF,1.252288
PF,1.234336
PF,1.2448
PF,1.222112
PF,1.2448
PF,1.24048
PF,1.2448
PF,1.227488
PF,1.2448
PF,1.221344
PF,1.2448
PF,1.259072
PF,1.2448
PF,1.2464
PF,1.055712
PF,1.2448
PF,1.2464
PF,1.234368
PF,1.2464
PF,0.660064
PF,1.252288
PF,1.234368
PF,1.2448
PF,1.196608
PF,1.2448
PF,1.201952
PF,1.2448
PF,1.265312
PF,1.2448
PF,1.32496
PF,1.2448
PF,1.210432
PF,1.2448
PF,1.2464
PF,1.052704
PF,1.2448
PF,1.2464
PF,1.277344
PF,1.2464
PF,0.660128
PF,1.252288
PF,1.219776
PF,1.2448
PF,1.246528
PF,1.2448
PF,1.290336
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.28448
PF,1.2448
PF,1.266816
PF,1.2448
PF,1.2464
PF,1.069248
PF,1.2448
PF,1.2464
PF,1.2464
PF,1.2464
PF,0.6736
PF,1.24816
PF,1.29584
PF,1.2448
PF,1.320096
PF,1.2448
PF,1.251616
PF,1.2448
PF,1.2464
PF,1.2448
PF,1.215328
PF,1.2448
PF,1.2056
PF,1.2448
PF,1.2464
PF,0.983808
PF,1.2448
PF,1.2464
PF,1.202976
PF,1.2464
PF,0.633152
PF,1.23152
MT,1.145216
MT,1.097952
MT,1.127712
MT,0.490272
MT,1.145216
MT,1.145216
MT,1.095552
MT,1.145216
MT,1.095488
MT,1.145216
MT,0.049792
MT,0.376096
MT,1.147488
MT,0.049792
MT,1.147968
MT,1.098016
MT,0.068896
MT,0.533792
MT,1.146624
MT,1.196416
MT,1.244928
MT,1.248
MT,1.215456
MT,0.417632
MT,1.2448
MT,1.2448
MT,1.2448
MT,1.2448
MT,1.2448
MT,1.2448
MT,0.4944
MT,1.2512
MT,1.248
MT,1.248
MT,0.604384
MT,1.2464
MT,1.2464
MT,1.2464
MT,1.248
MT,1.2464
MT,1.2448
MT,1.2448
MT,1.2448
MT,1.2448
MT,1.2448
MT,1.2448
MT,0.4944
MT,1.2512
MT,1.248
MT,1.248
MT,0.623552
MT,1.2464
MT,1.2464
MT,1.2464
MT,1.247968
MT,1.2464
MT,0.040416
MT,1.2448
MT,1.2448
MT,1.244928
MT,1.2448
MT,1.244864
MT,1.2448
MT,0.494336
MT,1.2512
MT,1.248
MT,1.248032
MT,0.019104
MT,0.56624
MT,1.2464
MT,1.2464
MT,1.2464
MT,1.248
MT,1.2464
MT,1.2448
MT,1.2448
MT,1.2448
MT,1.2448
MT,1.2448
MT,1.2448
MT,0.4944
MT,1.2512
MT,1.248
MT,1.248
MT,0.623552
MT,1.2464
MT,1.2464
MT,1.246208
MT,1.248
MT,1.296256
MT,0.080832
MT,1.2448
MT,1.2448
MT,1.2448
MT,1.2448
MT,1.2448
MT,1.2448
MT,0.4944
MT,1.2512
MT,1.248
MT,1.248
MT,0.604448
MT,1.2464
MT,1.2464
MT,1.245568
MT,1.241984
MT,1.2464
MT,0.458048
MT,1.2448
MT,1.2448
MT,1.282912
MT,1.2448
MT,1.29472
MT,1.2448
MT,0.4944
MT,1.244032
MT,1.248
MT,1.248
MT,0.619456
MT,1.2464
MT,1.2464
MT,1.24576
MT,1.303904
MT,1.2464
MT,0.525408
MT,1.2448
MT,1.2448
MT,1.2464
MT,1.2448
MT,1.2464
MT,1.2448
MT,0.4944
MT,1.2512
MT,1.248
MT,0.9552
MT,1.1256
MT,1.2464
MT,1.2464
MT,1.245376
MT,1.217184
MT,1.2464
MT,0.835264
MT,1.2448
MT,1.2448
MT,1.2464
MT,1.2448
MT,1.2464
MT,1.2448
MT,0.4944
MT,1.2512
MT,1.248
MT,0.9552
MT,1.11056
MT,1.2464
MT,1.2464
MT,1.2464
MT,1.248
MT,1.2464
MT,0.377216
MT,1.2448
MT,1.2448
MT,1.2464
MT,1.2448
MT,1.2464
MT,1.2448
MT,0.4944
MT,1.2512
MT,1.248
MT,0.9552
MT,1.095584
MT,1.2464
MT,1.2464
MT,1.2464
MT,1.267104
MT,1.2464
MT,0.377216
MT,1.2448
MT,1.2448
MT,1.2464
MT,1.2448
MT,1.2464
MT,1.2448
MT,0.494368
MT,1.2512
MT,1.248
MT,0.955168
MT,1.1256
MT,1.2464
MT,1.2464
MT,1.2464
MT,1.248
