Scheduler,Throughput
RR,1.863904
RR,0.66192
RR,2.984
RR,2.983744
RR,2.151936
RR,2.984
RR,0.654752
RR,2.983744
RR,1.288
RR,0.760064
RR,0.744512
RR,1.348512
RR,2.983872
RR,2.196448
RR,2.080416
RR,0.397312
RR,0.497152
RR,1.702976
RR,2.983872
RR,0.578976
RR,1.863904
RR,0.7096
RR,2.984
RR,2.98368
RR,2.151872
RR,2.984
RR,0.703168
RR,2.98368
RR,1.288
RR,0.747648
RR,0.725888
RR,1.36176
RR,2.98384
RR,1.947104
RR,1.988608
RR,0.403648
RR,0.485056
RR,1.78176
RR,2.98384
RR,0.549312
RR,1.863904
RR,0.699744
RR,2.984
RR,2.983744
RR,2.151872
RR,2.984
RR,0.678304
RR,2.983744
RR,1.282816
RR,0.753856
RR,0.744576
RR,1.357824
RR,2.983872
RR,1.77008
RR,1.935904
RR,0.405248
RR,0.520544
RR,1.715296
RR,2.983872
RR,0.552032
RR,1.863904
RR,0.686432
RR,2.984
RR,2.98368
RR,2.151872
RR,2.984
RR,0.670144
RR,2.98368
RR,1.288
RR,0.753856
RR,0.738304
RR,1.389888
RR,2.98384
RR,1.842368
RR,2.088256
RR,0.405824
RR,0.5096
RR,1.762944
RR,2.98384
RR,0.606944
RR,1.863904
RR,0.703936
RR,2.984
RR,2.983744
RR,2.151872
RR,2.984
RR,0.679584
RR,2.983744
RR,1.288
RR,0.760064
RR,0.744512
RR,1.369184
RR,2.983872
RR,2.167648
RR,1.841568
RR,0.400768
RR,0.519168
RR,1.737472
RR,2.983872
RR,0.584
RR,1.863904
RR,0.689504
RR,2.984
RR,2.98368
RR,2.151872
RR,2.984
RR,0.669376
RR,2.98368
RR,1.288
RR,0.756928
RR,0.729088
RR,1.381312
RR,2.98384
RR,2.31712
RR,1.799616
RR,0.414912
RR,0.49088
RR,1.702912
RR,2.98384
RR,0.548
RR,1.863904
RR,0.675872
RR,2.984
RR,2.983744
RR,2.151872
RR,2.984
RR,0.663456
RR,2.983744
RR,1.288
RR,0.7632
RR,0.722784
RR,1.354464
RR,2.983872
RR,2.332416
RR,2.259936
RR,0.394048
RR,0.471616
RR,1.626432
RR,2.971904
RR,0.546112
RR,1.863904
RR,0.658208
RR,2.984
RR,2.98368
RR,2.151872
RR,2.984
RR,0.654752
RR,2.98368
RR,1.282816
RR,0.766304
RR,0.73216
RR,1.33504
RR,2.983872
RR,2.267744
RR,2.451744
RR,0.393824
RR,0.474464
RR,1.572672
RR,2.971808
RR,0.564512
RR,1.863904
RR,0.65264
RR,2.984
RR,2.983744
RR,2.151872
RR,2.984
RR,0.652736
RR,2.983744
RR,1.277632
RR,0.767936
RR,0.728928
RR,1.324608
RR,2.9896
RR,2.22
RR,2.471232
RR,0.384448
RR,0.480032
RR,1.585536
RR,2.984
RR,0.566144
RR,1.863904
RR,0.648096
RR,2.984
RR,2.98368
RR,2.151872
RR,2.984
RR,0.64544
RR,2.98368
RR,1.282816
RR,0.763136
RR,0.719744
RR,1.359552
RR,2.984
RR,2.399104
RR,2.446912
RR,0.387616
RR,0.493056
RR,1.569568
RR,2.984
RR,0.56576
RR,1.863904
RR,0.648672
RR,2.984
RR,2.983744
RR,2.151872
RR,2.984
RR,0.64672
RR,2.983744
RR,1.27248
RR,0.760064
RR,0.713536
RR,1.43888
RR,2.984
RR,2.458688
RR,2.451744
RR,0.39376
RR,0.45904
RR,1.572576
RR,2.984
RR,0.569728
RR,1.863904
RR,0.648864
RR,2.984
RR,2.98368
RR,2.151936
RR,2.984
RR,0.638656
RR,2.98368
RR,1.287968
RR,0.760096
RR,0.716576
RR,1.399776
RR,2.984
RR,2.112576
RR,2.456512
RR,0.387552
RR,0.449632
RR,1.575872
RR,2.984
RR,0.562272
RR,1.863904
RR,0.653056
RR,2.984
RR,2.983744
RR,2.151872
RR,2.984
RR,0.65072
RR,2.983744
RR,1.282816
RR,0.760064
RR,0.747648
RR,1.3072
RR,2.984
RR,2.315584
RR,2.44688
RR,0.387616
RR,0.474464
RR,1.5696
RR,2.984
RR,0.548416
RR,1.863904
RR,0.667488
RR,2.984
RR,2.983744
RR,2.151872
RR,2.984
RR,0.664352
RR,2.983744
RR,1.282816
RR,0.77248
RR,0.716576
RR,1.408096
RR,2.984
RR,2.112608
RR,2.500352
RR,0.39376
RR,0.458944
RR,1.604672
RR,2.984
RR,0.561696
RR,1.863904
RR,0.653408
RR,2.984
RR,2.98368
RR,2.151872
RR,2.984
RR,0.645504
RR,2.98368
RR,1.282816
RR,0.760032
RR,0.741472
RR,1.408
RR,2.984
RR,1.897728
RR,2.510112
RR,0.387552
RR,0.47136
RR,1.611136
RR,2.984
RR,0.558176
RR,1.863904
RR,0.65872
RR,2.984
RR,2.983744
RR,2.151872
RR,2.984
RR,0.655808
RR,2.983744
RR,1.282848
RR,0.763136
RR,0.722784
RR,1.365856
RR,2.984
RR,2.02912
RR,2.471232
RR,0.387616
RR,0.477504
RR,1.585472
RR,2.984
RR,0.544448
RR,1.863968
RR,0.653056
RR,2.984
RR,2.98368
RR,2.151872
RR,2.984
RR,0.645568
RR,2.98368
RR,1.277632
RR,0.75696
RR,0.732064
RR,1.361792
RR,2.984
RR,2.01712
RR,2.495488
RR,0.396864
RR,0.465216
RR,1.60144
RR,2.984
RR,0.558592
RR,1.863904
RR,0.643616
RR,2.984
RR,2.983744
RR,2.143264
RR,2.984
RR,0.642688
RR,2.983744
RR,1.272448
RR,0.76624
RR,0.738368
RR,1.383264
RR,2.984
RR,1.981312
RR,2.510048
RR,0.387616
RR,0.462048
RR,1.611136
RR,2.984
RR,0.572
RR,1.863936
RR,0.643264
RR,2.984
RR,2.98368
RR,2.151808
RR,2.984
RR,0.641504
RR,2.98368
RR,1.282784
RR,0.760064
RR,0.725856
RR,1.30624
RR,2.984
RR,1.94544
RR,2.524672
RR,0.39376
RR,0.462048
RR,1.620672
RR,2.984
RR,0.557792
RR,1.863904
RR,0.64384
RR,2.984
RR,2.983744
RR,2.151872
RR,2.984
RR,0.643808
RR,2.983744
RR,1.25696
RR,0.753856
RR,0.729056
RR,1.41024
RR,2.984
RR,1.9096
RR,2.51984
RR,0.39376
RR,0.452736
RR,1.617568
RR,2.989568
RR,0.565728
RR,1.856448
RR,0.65328
RR,2.989632
RR,2.98368
RR,2.151872
RR,2.984
RR,0.649536
RR,2.98368
RR,1.251776
RR,0.744576
RR,0.725888
RR,1.413088
RR,2.984
RR,1.826208
RR,2.490624
RR,0.39072
RR,0.468256
RR,1.598368
RR,2.983872
RR,0.575488
RR,1.863936
RR,0.643392
RR,2.984
RR,2.983744
RR,2.147264
RR,2.984
RR,0.637568
RR,2.983744
RR,1.272448
RR,0.756928
RR,0.73216
RR,1.409056
RR,2.984
RR,1.742496
RR,2.480832
RR,0.39376
RR,0.468256
RR,1.591872
RR,2.98384
RR,0.575552
RR,1.863904
RR,0.64896
RR,2.984
RR,2.98368
RR,2.14272
RR,2.984
RR,0.648992
RR,2.98368
RR,1.282848
RR,0.753856
RR,0.756928
RR,1.394592
RR,2.984
RR,1.83808
RR,2.490528
RR,0.390656
RR,0.462048
RR,1.598272
RR,2.983872
RR,0.587424
RR,1.863904
RR,0.65856
RR,2.984
RR,2.983744
RR,2.126112
RR,2.984
RR,0.655872
RR,2.983744
RR,1.262144
RR,0.74144
RR,0.744544
RR,1.368
RR,2.984
RR,1.802208
RR,2.49552
RR,0.39072
RR,0.462048
RR,1.601568
RR,2.983872
RR,0.571552
RR,1.863904
RR,0.718592
RR,2.984
RR,2.98368
RR,2.151968
RR,2.984
RR,0.701088
RR,2.98368
RR,1.272448
RR,0.7352
RR,0.738304
RR,1.369024
RR,2.984
RR,1.680288
RR,1.772352
RR,0.408768
RR,0.485184
RR,1.797344
RR,2.98384
RR,0.575456
RR,1.863904
RR,0.736192
RR,2.984
RR,2.983744
RR,2.093216
RR,2.984
RR,0.707584
RR,2.983744
RR,1.2776
RR,0.725824
RR,0.73216
RR,1.414272
RR,2.984
RR,1.693504
RR,1.734336
RR,0.419616
RR,0.487168
RR,1.765568
RR,2.983872
RR,0.571584
RR,1.863904
RR,0.700256
RR,2.984
RR,2.98368
RR,2.108768
RR,2.984
RR,0.690432
RR,2.98368
RR,1.288
RR,0.722816
RR,0.74144
RR,1.38336
RR,2.984
RR,2.206816
RR,1.760192
RR,0.402144
RR,0.475424
RR,1.706016
RR,2.98384
RR,0.607616
RR,1.863904
RR,0.670464
RR,2.984
RR,2.983744
RR,2.067264
RR,2.984
RR,0.658816
RR,2.983744
RR,1.282848
RR,0.738336
RR,0.738304
RR,1.432736
RR,2.984
RR,2.170432
RR,1.84
RR,0.394048
RR,0.457856
RR,1.661408
RR,2.983872
RR,0.567424
RR,1.856448
RR,0.676672
RR,2.984
RR,2.983744
RR,2.055264
RR,2.984
RR,0.671968
RR,2.983744
RR,1.267296
RR,0.736896
RR,0.73216
RR,1.383328
RR,2.989632
RR,1.730048
RR,2.246592
RR,0.40496
RR,0.499424
RR,1.658464
RR,2.98384
RR,0.603456
RR,1.863968
RR,0.643488
RR,2.984
RR,2.98368
RR,2.051008
RR,2.984
RR,0.642592
RR,2.98368
RR,1.282784
RR,0.756928
RR,0.732096
RR,1.389568
RR,2.984
RR,1.826144
RR,2.490656
RR,0.39072
RR,0.459008
RR,1.598368
RR,2.983872
RR,0.583424
RR,1.863904
RR,0.647776
RR,2.984
RR,2.983744
RR,2.08528
RR,2.984
RR,0.6432
RR,2.983744
RR,1.282816
RR,0.760064
RR,0.735264
RR,1.408
RR,2.984
RR,1.670944
RR,2.529504
RR,0.396864
RR,0.443488
RR,1.623872
BATS,1.329248
BATS,1.336352
BATS,1.332768
BATS,1.330336
BATS,1.326816
BATS,1.446336
BATS,1.446752
BATS,1.444352
BATS,1.446752
BATS,1.44832
BATS,1.016864
BATS,1.012384
BATS,1.014848
BATS,1.010656
BATS,1.011872
BATS,0.592672
BATS,0.590272
BATS,0.594304
BATS,0.647968
BATS,0.641472
BATS,1.473536
BATS,1.467136
BATS,1.472224
BATS,1.470304
BATS,1.47776
BATS,1.601824
BATS,1.600064
BATS,1.6024
BATS,1.596608
BATS,1.593408
BATS,1.114048
BATS,1.120704
BATS,1.112928
BATS,1.119712
BATS,1.121856
BATS,0.696256
BATS,0.701408
BATS,0.697536
BATS,0.697184
BATS,0.695168
BATS,1.473056
BATS,1.473376
BATS,1.47136
BATS,1.473152
BATS,1.473344
BATS,1.550016
BATS,1.541216
BATS,1.541152
BATS,1.542176
BATS,1.543712
BATS,1.175264
BATS,1.174688
BATS,1.175968
BATS,1.179136
BATS,1.173888
BATS,0.698912
BATS,0.69856
BATS,0.700064
BATS,0.701824
BATS,0.698688
BATS,1.479648
BATS,1.473536
BATS,1.465376
BATS,1.479456
BATS,1.47072
BATS,1.597504
BATS,1.591456
BATS,1.608288
BATS,1.599264
BATS,1.601312
BATS,1.193216
BATS,1.192672
BATS,1.192608
BATS,1.193728
BATS,1.19232
BATS,0.698176
BATS,0.696992
BATS,0.695168
BATS,0.70144
BATS,0.701472
BATS,1.473472
BATS,1.471168
BATS,1.471328
BATS,1.47328
BATS,1.473504
BATS,1.609408
BATS,1.600576
BATS,1.596192
BATS,1.600224
BATS,1.600864
BATS,1.166592
BATS,1.156608
BATS,1.1592
BATS,1.1616
BATS,1.160928
BATS,0.7
BATS,0.694944
BATS,0.697568
BATS,0.695456
BATS,0.697728
BATS,1.47344
BATS,1.473664
BATS,1.472128
BATS,1.473248
BATS,1.470944
BATS,1.597376
BATS,1.599616
BATS,1.60768
BATS,1.598432
BATS,1.606816
BATS,1.121568
BATS,1.124288
BATS,1.126688
BATS,1.125504
BATS,1.123968
BATS,0.694464
BATS,0.700512
BATS,0.699936
BATS,0.70176
BATS,0.69536
BATS,1.473376
BATS,1.471008
BATS,1.470976
BATS,1.472992
BATS,1.473472
BATS,1.605408
BATS,1.600736
BATS,1.597248
BATS,1.603424
BATS,1.603584
BATS,1.163264
BATS,1.159136
BATS,1.160896
BATS,1.15264
BATS,1.153152
BATS,0.697664
BATS,0.697952
BATS,0.698624
BATS,0.701888
BATS,0.701184
BATS,1.47344
BATS,1.473728
BATS,1.471616
BATS,1.472896
BATS,1.470944
BATS,1.601248
BATS,1.602976
BATS,1.607072
BATS,1.598496
BATS,1.59792
BATS,1.113408
BATS,1.11808
BATS,1.116224
BATS,1.120672
BATS,1.121728
BATS,0.699648
BATS,0.699264
BATS,0.698528
BATS,0.69856
BATS,0.696384
BATS,1.473216
BATS,1.471104
BATS,1.471584
BATS,1.47296
BATS,1.473472
BATS,1.601376
BATS,1.602272
BATS,1.59776
BATS,1.59392
BATS,1.605664
BATS,1.120032
BATS,1.122816
BATS,1.118048
BATS,1.119456
BATS,1.114592
BATS,0.699744
BATS,0.694656
BATS,0.694752
BATS,0.705408
BATS,0.700096
BATS,1.473312
BATS,1.4736
BATS,1.471328
BATS,1.473056
BATS,1.47088
BATS,1.60592
BATS,1.593728
BATS,1.601408
BATS,1.605056
BATS,1.59568
BATS,1.12016
BATS,1.12064
BATS,1.11904
BATS,1.119584
BATS,1.116896
BATS,0.697568
BATS,0.6968
BATS,0.694848
BATS,0.697856
BATS,0.697696
BATS,1.473408
BATS,1.471136
BATS,1.471968
BATS,1.473248
BATS,1.473472
BATS,1.600928
BATS,1.600608
BATS,1.604224
BATS,1.601024
BATS,1.608608
BATS,1.120032
BATS,1.118624
BATS,1.117248
BATS,1.117504
BATS,1.11936
BATS,0.694016
BATS,0.700032
BATS,0.703008
BATS,0.698144
BATS,0.693632
BATS,1.470272
BATS,1.473632
BATS,1.471328
BATS,1.47328
BATS,1.473472
BATS,1.61072
BATS,1.60592
BATS,1.596608
BATS,1.598784
BATS,1.597024
BATS,1.123232
BATS,1.118432
BATS,1.11312
BATS,1.120064
BATS,1.120512
BATS,0.698144
BATS,0.696128
BATS,0.697504
BATS,0.699616
BATS,0.697088
BATS,1.476544
BATS,1.473664
BATS,1.469824
BATS,1.472992
BATS,1.470944
BATS,1.597088
BATS,1.60128
BATS,1.605824
BATS,1.597408
BATS,1.610176
BATS,1.118112
BATS,1.116704
BATS,1.121696
BATS,1.117216
BATS,1.113856
BATS,0.69968
BATS,0.696928
BATS,0.69856
BATS,0.698752
BATS,0.69888
BATS,1.470368
BATS,1.471104
BATS,1.473152
BATS,1.473088
BATS,1.47344
BATS,1.610272
BATS,1.59152
BATS,1.600576
BATS,1.605536
BATS,1.59264
BATS,1.115552
BATS,1.114624
BATS,1.116896
BATS,1.118272
BATS,1.121696
BATS,0.696448
BATS,0.695648
BATS,0.69376
BATS,0.7024
BATS,0.699968
BATS,1.476544
BATS,1.473568
BATS,1.469856
BATS,1.472896
BATS,1.470848
BATS,1.601952
BATS,1.598176
BATS,1.600896
BATS,1.597248
BATS,1.606816
BATS,1.122592
BATS,1.118208
BATS,1.113408
BATS,1.124
BATS,1.11728
BATS,0.695904
BATS,0.699776
BATS,0.700224
BATS,0.701824
BATS,0.694784
BATS,1.473152
BATS,1.471072
BATS,1.47168
BATS,1.472928
BATS,1.473504
BATS,1.602176
BATS,1.598176
BATS,1.604608
BATS,1.591264
BATS,1.600704
BATS,1.113824
BATS,1.11856
BATS,1.120192
BATS,1.115616
BATS,1.117472
BATS,0.697312
BATS,0.697568
BATS,0.698304
BATS,0.698752
BATS,0.697472
BATS,1.4704
BATS,1.473696
BATS,1.471584
BATS,1.47296
BATS,1.47344
BATS,1.592928
BATS,1.604576
BATS,1.597664
BATS,1.60512
BATS,1.593472
BATS,1.120384
BATS,1.124608
BATS,1.119552
BATS,1.117504
BATS,1.113152
BATS,0.700192
BATS,0.695808
BATS,0.697504
BATS,0.701664
BATS,0.69776
BATS,1.476416
BATS,1.47104
BATS,1.471328
BATS,1.472928
BATS,1.470848
BATS,1.610272
BATS,1.591968
BATS,1.604512
BATS,1.593472
BATS,1.605376
BATS,1.119776
BATS,1.118624
BATS,1.117408
BATS,1.120384
BATS,1.11792
BATS,0.698048
BATS,0.69728
BATS,0.697568
BATS,0.69856
BATS,0.698432
BATS,1.470304
BATS,1.473696
BATS,1.471936
BATS,1.473056
BATS,1.473536
BATS,1.6016
BATS,1.605504
BATS,1.592736
BATS,1.599904
BATS,1.600192
BATS,1.12288
BATS,1.114304
BATS,1.11376
BATS,1.124992
BATS,1.123072
BATS,0.693024
BATS,0.698048
BATS,0.696224
BATS,0.697408
BATS,0.697536
BATS,1.47328
BATS,1.4736
BATS,1.471392
BATS,1.472864
BATS,1.470912
BATS,1.601152
BATS,1.590944
BATS,1.601568
BATS,1.599552
BATS,1.596288
BATS,1.12048
BATS,1.120288
BATS,1.118112
BATS,1.116736
BATS,1.117856
BATS,0.698528
BATS,0.698944
BATS,0.695712
BATS,0.702368
BATS,0.700096
BATS,1.441472
BATS,1.439968
BATS,1.445632
BATS,1.436128
BATS,1.434336
BATS,1.601664
BATS,1.603296
BATS,1.604512
BATS,1.593984
BATS,1.5968
BATS,1.118368
BATS,1.122432
BATS,1.118048
BATS,1.120768
BATS,1.11328
BATS,0.699584
BATS,0.694848
BATS,0.7
BATS,0.69664
BATS,0.69376
BATS,1.426816
BATS,1.43136
BATS,1.420032
BATS,1.433312
BATS,1.427456
BATS,1.596064
BATS,1.593696
BATS,1.596576
BATS,1.608128
BATS,1.609632
BATS,1.118304
BATS,1.118016
BATS,1.116384
BATS,1.11856
BATS,1.118528
BATS,0.697664
BATS,0.69712
BATS,0.697664
BATS,0.702208
BATS,0.697632
BATS,1.42352
BATS,1.427392
BATS,1.431872
BATS,1.420832
BATS,1.427104
BATS,1.610432
BATS,1.600832
BATS,1.600448
BATS,1.599232
BATS,1.597312
BATS,1.121408
BATS,1.114368
BATS,1.117568
BATS,1.118752
BATS,1.121728
BATS,0.696512
BATS,0.695296
BATS,0.696256
BATS,0.698464
BATS,0.699808
BATS,1.43184
BATS,1.427552
BATS,1.420608
BATS,1.433472
BATS,1.426976
BATS,1.601728
BATS,1.59936
BATS,1.608192
BATS,1.598048
BATS,1.600896
BATS,1.112832
BATS,1.124384
BATS,1.122496
BATS,1.115296
BATS,1.113664
BATS,0.696128
BATS,0.697536
BATS,0.697248
BATS,0.702144
BATS,0.694944
BATS,1.426176
BATS,1.426784
BATS,1.425376
BATS,1.427328
BATS,1.427776
BATS,1.592832
BATS,1.595648
BATS,1.6008
BATS,1.601024
BATS,1.600768
BATS,1.119424
BATS,1.11792
BATS,1.116768
BATS,1.11824
BATS,1.11728
BATS,0.6976
BATS,0.696224
BATS,0.69744
BATS,0.69872
BATS,0.697408
BATS,1.424128
BATS,1.421504
BATS,1.43168
BATS,1.42096
BATS,1.432416
BATS,1.60592
BATS,1.603104
BATS,1.60144
BATS,1.597952
BATS,1.600032
BATS,1.119392
BATS,1.11856
BATS,1.117536
BATS,1.119424
BATS,1.11696
BATS,0.691456
BATS,0.696352
BATS,0.695936
BATS,0.69456
BATS,0.697344
BATS,1.428896
BATS,1.432128
BATS,1.420352
BATS,1.436224
BATS,1.422176
BATS,1.60608
BATS,1.594272
BATS,1.593248
BATS,1.599776
BATS,1.604736
BATS,1.117952
BATS,1.114752
BATS,1.117632
BATS,1.118304
BATS,1.122464
BATS,0.696736
BATS,0.698208
BATS,0.693664
BATS,0.698816
BATS,0.697536
BATS,1.423744
BATS,1.427008
BATS,1.427552
BATS,1.427168
BATS,1.427584
BATS,1.5976
BATS,1.600288
BATS,1.608128
BATS,1.59936
BATS,1.596192
BATS,1.118656
BATS,1.118144
BATS,1.117568
BATS,1.121632
BATS,1.117856
BATS,0.699712
BATS,0.696992
BATS,0.69632
BATS,0.702656
BATS,0.693888
BATS,1.426656
BATS,1.421984
BATS,1.430784
BATS,1.4208
BATS,1.432352
BATS,1.601408
BATS,1.600384
BATS,1.599904
BATS,1.597376
BATS,1.60192
BATS,1.12336
BATS,1.118848
BATS,1.113664
BATS,1.123168
BATS,1.116608
BATS,0.694432
BATS,0.697184
BATS,0.699712
BATS,0.699392
BATS,0.697536
BATS,1.42608
BATS,1.427072
BATS,1.425888
BATS,1.427296
BATS,1.427648
BATS,1.606464
BATS,1.596768
BATS,1.597184
BATS,1.600608
BATS,1.60752
BATS,1.118464
BATS,1.118528
BATS,1.120864
BATS,1.117824
BATS,1.113472
BATS,0.698912
BATS,0.693472
BATS,0.696992
BATS,0.699296
BATS,0.700032
BATS,1.429024
BATS,1.432224
BATS,1.421664
BATS,1.433248
BATS,1.42224
BATS,1.605984
BATS,1.599744
BATS,1.600416
BATS,1.600384
BATS,1.591776
BATS,1.114592
BATS,1.122112
BATS,1.119072
BATS,1.114528
BATS,1.11808
BATS,0.696512
BATS,0.69872
BATS,0.693792
BATS,0.697856
BATS,0.693568
BATS,1.426432
BATS,1.422112
BATS,1.431264
BATS,1.423808
BATS,1.42752
BATS,1.6016
BATS,1.604128
BATS,1.605216
BATS,1.590368
BATS,1.60096
BATS,1.124608
BATS,1.118624
BATS,1.112736
BATS,1.124736
BATS,1.116928
BATS,0.695296
BATS,0.699104
BATS,0.70144
BATS,0.69872
BATS,0.697408
BATS,1.421312
BATS,1.426848
BATS,1.426784
BATS,1.4272
BATS,1.432384
BATS,1.601696
BATS,1.597248
BATS,1.593696
BATS,1.600032
BATS,1.605056
BATS,1.119968
BATS,1.114912
BATS,1.121504
BATS,1.113856
BATS,1.117696
BATS,0.696992
BATS,0.69648
BATS,0.69488
BATS,0.703264
BATS,0.701472
BATS,1.43168
BATS,1.432192
BATS,1.420064
BATS,1.433344
BATS,1.422112
BATS,1.602144
BATS,1.592704
BATS,1.60096
BATS,1.60544
BATS,1.595328
BATS,1.118464
BATS,1.118176
BATS,1.113216
BATS,1.121792
BATS,1.120992
BATS,0.697632
BATS,0.69312
BATS,0.698688
BATS,0.697888
BATS,0.696192
BATS,1.42608
BATS,1.42736
BATS,1.426464
BATS,1.426976
BATS,1.427744
BATS,1.606176
BATS,1.599296
BATS,1.600832
BATS,1.598496
BATS,1.603904
BATS,1.119712
BATS,1.123936
BATS,1.117344
BATS,1.120256
BATS,1.114304
BATS,0.699168
BATS,0.697952
BATS,0.698272
BATS,0.701088
BATS,0.694976
BATS,1.4216
BATS,1.421824
BATS,1.431648
BATS,1.424032
BATS,1.432448
BATS,1.5928
BATS,1.60048
BATS,1.603584
BATS,1.59984
BATS,1.604672
BATS,1.119232
BATS,1.114176
BATS,1.117568
BATS,1.118784
BATS,1.121696
BATS,0.696672
BATS,0.697312
BATS,0.693728
BATS,0.702624
BATS,0.700288
BATS,1.42608
BATS,1.432512
BATS,1.42
BATS,1.433248
BATS,1.427488
BATS,1.605824
BATS,1.599232
BATS,1.6072
BATS,1.599136
BATS,1.597504
BATS,1.115008
BATS,1.118272
BATS,1.121856
BATS,1.11536
BATS,1.117568
BATS,0.697952
BATS,0.698272
BATS,0.701056
BATS,0.694272
BATS,0.694944
BATS,1.43152
BATS,1.427072
BATS,1.42624
BATS,1.427008
BATS,1.422368
BATS,1.601504
BATS,1.598048
BATS,1.599328
BATS,1.599328
BATS,1.607616
BATS,1.1192
BATS,1.118368
BATS,1.117056
BATS,1.119168
BATS,1.120032
BATS,0.69392
BATS,0.698528
BATS,0.69712
BATS,0.699232
BATS,0.699936
BATS,1.424096
BATS,1.422016
BATS,1.432032
BATS,1.427008
BATS,1.427328
BATS,1.6056
BATS,1.601056
BATS,1.601248
BATS,1.601888
BATS,1.594336
BATS,1.11872
BATS,1.120096
BATS,1.117984
BATS,1.11872
BATS,1.116512
BATS,0.698144
BATS,0.697792
BATS,0.697248
BATS,0.702144
BATS,0.695328
BATS,1.911968
BATS,1.912096
BATS,1.905824
BATS,1.917376
BATS,1.915424
BATS,1.39248
BATS,1.403008
BATS,1.411008
BATS,1.36784
BATS,1.408384
BATS,1.22864
BATS,1.22752
BATS,1.223392
BATS,1.148064
BATS,1.231488
BATS,1.056704
BATS,1.057216
BATS,1.061376
BATS,1.012288
BATS,1.060384
BATS,2.129824
BATS,2.140576
BATS,2.127808
BATS,2.128256
BATS,2.126752
BATS,1.578304
BATS,1.56
BATS,1.56288
BATS,1.54912
BATS,1.55728
BATS,1.335616
BATS,1.340512
BATS,1.3432
BATS,1.332416
BATS,1.347232
BATS,1.17728
BATS,1.181984
BATS,1.174848
BATS,1.171552
BATS,1.175744
BATS,2.146496
BATS,2.147872
BATS,2.163168
BATS,2.164896
BATS,2.148768
BATS,1.547968
BATS,1.558016
BATS,1.55776
BATS,1.556064
BATS,1.566752
BATS,1.332768
BATS,1.335712
BATS,1.337632
BATS,1.341696
BATS,1.335712
BATS,1.176288
BATS,1.175328
BATS,1.178848
BATS,1.174176
BATS,1.177408
BATS,2.156096
BATS,2.170112
BATS,2.154368
BATS,2.151456
BATS,2.163136
BATS,1.58416
BATS,1.568192
BATS,1.563136
BATS,1.567808
BATS,1.570176
BATS,1.354144
BATS,1.358528
BATS,1.352864
BATS,1.344192
BATS,1.359776
BATS,1.176096
BATS,1.178112
BATS,1.170624
BATS,1.179136
BATS,1.1712
BATS,2.188608
BATS,2.173984
BATS,2.180416
BATS,2.185376
BATS,2.173952
BATS,1.583648
BATS,1.578176
BATS,1.587136
BATS,1.57552
BATS,1.579424
BATS,1.352288
BATS,1.35376
BATS,1.355968
BATS,1.352192
