Scheduler,Throughput
BATS,2.6328
BATS,2.290688
BATS,2.29072
BATS,2.290656
BATS,2.287968
BATS,2.296576
BATS,1.193024
BATS,1.19408
BATS,1.199712
BATS,1.193376
BATS,1.188224
BATS,1.333888
BATS,1.332096
BATS,1.328576
BATS,1.339264
BATS,1.342976
BATS,2.62944
BATS,2.636672
BATS,2.650816
BATS,2.637184
BATS,2.64352
BATS,2.290688
BATS,2.296608
BATS,2.290656
BATS,2.288032
BATS,2.290656
BATS,1.19744
BATS,1.195104
BATS,1.191136
BATS,1.189248
BATS,1.19792
BATS,1.333312
BATS,1.334208
BATS,1.333536
BATS,1.335136
BATS,1.329056
BATS,2.640672
BATS,2.646208
BATS,2.640096
BATS,2.627648
BATS,2.641632
BATS,2.290624
BATS,2.290688
BATS,2.296576
BATS,2.287968
BATS,2.290688
BATS,1.194176
BATS,1.186688
BATS,1.19728
BATS,1.193664
BATS,1.192832
BATS,1.33376
BATS,1.331584
BATS,1.33872
BATS,1.33008
BATS,1.342976
BATS,2.64768
BATS,2.626208
BATS,2.637184
BATS,2.642976
BATS,2.650336
BATS,2.296544
BATS,2.290624
BATS,2.290688
BATS,2.286432
BATS,2.29664
BATS,1.18784
BATS,1.195168
BATS,1.195776
BATS,1.197056
BATS,1.192544
BATS,1.3344
BATS,1.334272
BATS,1.334112
BATS,1.334304
BATS,1.32912
BATS,2.644512
BATS,2.651424
BATS,2.629824
BATS,2.633248
BATS,2.636576
BATS,2.290688
BATS,2.296544
BATS,2.29072
BATS,2.287968
BATS,2.29072
BATS,1.197504
BATS,1.200192
BATS,1.194016
BATS,1.188544
BATS,1.188992
BATS,1.331264
BATS,1.333088
BATS,1.333824
BATS,1.333664
BATS,1.34336
BATS,2.63184
BATS,2.626208
BATS,2.651168
BATS,2.644704
BATS,2.648256
BATS,2.29072
BATS,2.290688
BATS,2.29664
BATS,2.288032
BATS,2.290688
BATS,1.193728
BATS,1.189312
BATS,1.189984
BATS,1.193632
BATS,1.198624
BATS,1.333888
BATS,1.33216
BATS,1.330624
BATS,1.340064
BATS,1.338016
BATS,2.641728
BATS,2.637056
BATS,2.642336
BATS,2.640224
BATS,2.634272
BATS,2.29664
BATS,2.29072
BATS,2.29072
BATS,2.287968
BATS,2.290688
BATS,1.189472
BATS,1.198048
BATS,1.199072
BATS,1.194208
BATS,1.193504
BATS,1.332032
BATS,1.334144
BATS,1.33424
BATS,1.333536
BATS,1.334048
MT,0.291456
MT,11.317984
MT,11.317984
MT,0.291456
MT,11.751328
MT,11.75152
MT,0.002592
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
MT,12.448
PF,1.787904
PF,1.4344
PF,0.862272
PF,1.787904
PF,1.426016
PF,2.405664
PF,1.12112
PF,2.064256
PF,0.67792
PF,2.038336
PF,1.40208
PF,1.143392
PF,0.68816
PF,1.45696
PF,0.864864
PF,0.448608
PF,0.448608
PF,0.638336
PF,2.241408
PF,0.737952
PF,1.9056
PF,1.5472
PF,0.936096
PF,1.9056
PF,1.578144
PF,2.64384
PF,1.1904
PF,2.256992
PF,0.735296
PF,2.257024
PF,1.473696
PF,1.2152
PF,0.735264
PF,1.578144
PF,0.9552
PF,0.464704
PF,0.464672
PF,0.6736
PF,2.389792
PF,0.780352
PF,1.9056
PF,1.578144
PF,0.916992
PF,1.943712
PF,1.5472
PF,2.64384
PF,1.215008
PF,2.2128
PF,0.735392
PF,2.25696
PF,1.502592
PF,1.2152
PF,0.735296
PF,1.578144
PF,0.936096
PF,0.46464
PF,0.464576
PF,0.673472
PF,2.389792
PF,0.780352
PF,1.943712
PF,1.5472
PF,0.936096
PF,1.9056
PF,1.5472
PF,2.592
PF,1.215136
PF,2.257056
PF,0.735296
PF,2.257024
PF,1.473696
PF,1.215168
PF,0.750368
PF,1.578144
PF,0.936096
PF,0.46464
PF,0.464672
PF,0.68704
PF,2.345568
PF,0.780416
PF,1.9056
PF,1.5472
PF,0.936096
PF,1.9056
PF,1.578144
PF,2.64384
PF,1.215072
PF,2.257056
PF,0.735264
PF,2.212704
PF,1.502592
PF,1.215136
PF,0.735328
PF,1.578144
PF,0.936096
PF,0.464608
PF,0.46464
PF,0.6736
PF,2.389824
PF,0.780416
PF,1.9056
PF,1.578144
PF,0.916992
PF,1.943712
PF,1.5472
PF,2.64384
PF,1.215104
PF,2.212736
PF,0.73536
PF,2.257056
PF,1.502592
PF,1.215168
PF,0.735328
PF,1.578144
PF,0.935712
PF,0.464704
PF,0.464704
PF,0.6736
PF,2.389792
PF,0.780352
PF,1.943712
PF,1.5472
PF,0.935328
PF,1.9056
PF,1.5472
PF,2.592
PF,1.215136
PF,2.257056
PF,0.73536
PF,2.257056
PF,1.473696
PF,1.24
PF,0.735328
PF,1.578144
PF,0.935328
PF,0.464608
PF,0.464608
PF,0.673536
PF,2.389824
PF,0.780416
PF,1.9056
PF,1.5472
PF,0.935328
PF,1.9056
PF,1.578144
PF,2.64384
PF,1.2152
PF,2.257056
PF,0.73536
PF,2.212704
PF,1.502592
PF,1.2152
PF,0.735328
PF,1.578144
PF,0.935328
PF,0.464672
PF,0.464672
PF,0.6736
PF,2.389824
PF,0.78032
PF,1.9056
PF,1.578144
PF,0.935328
PF,1.9056
PF,1.5472
PF,2.64384
PF,1.2152
PF,2.256896
PF,0.720384
PF,2.25696
PF,1.502592
PF,1.215168
PF,0.735328
PF,1.5472
PF,0.954368
PF,0.474528
PF,0.46464
PF,0.6736
PF,2.345536
PF,0.780416
PF,1.943712
PF,1.5472
PF,0.916224
PF,1.943712
PF,1.5472
PF,2.64384
PF,1.2152
PF,2.212768
PF,0.735264
PF,2.257056
PF,1.473696
PF,1.215136
PF,0.750272
PF,1.578144
PF,0.935328
PF,0.464608
PF,0.464608
PF,0.6736
PF,2.389824
PF,0.78032
PF,1.9056
PF,1.5472
PF,0.935264
PF,1.9056
PF,1.578144
PF,2.592
PF,1.215072
PF,2.257056
PF,0.735328
PF,2.257056
PF,1.502592
PF,1.215168
PF,0.735328
PF,1.578144
PF,0.935328
PF,0.454752
PF,0.46464
PF,0.687072
PF,2.38976
PF,0.780416
PF,1.9056
PF,1.578144
PF,0.935328
PF,1.9056
PF,1.5472
PF,2.64384
PF,1.215136
PF,2.256992
PF,0.735296
PF,2.212704
PF,1.502592
PF,1.215168
PF,0.735392
PF,1.578144
PF,0.935328
PF,0.474496
PF,0.464608
PF,0.6736
PF,2.345504
PF,0.780352
PF,1.943712
PF,1.5472
PF,0.916224
PF,1.943712
PF,1.5472
PF,2.64384
PF,1.2152
PF,2.212704
PF,0.735328
PF,2.256928
PF,1.473696
PF,1.239968
PF,0.735392
PF,1.578144
PF,0.935264
PF,0.464704
PF,0.464704
PF,0.67344
PF,2.389824
PF,0.780416
PF,1.9056
PF,1.5472
PF,0.935328
PF,1.9056
PF,1.578144
PF,2.64384
PF,1.1904
PF,2.256992
PF,0.735296
PF,2.257056
PF,1.502592
PF,1.215136
PF,0.735264
PF,1.578144
PF,0.935328
PF,0.464608
PF,0.464608
PF,0.673472
PF,2.389824
PF,0.780416
PF,1.9056
PF,1.578144
PF,0.935328
PF,1.9056
PF,1.5472
PF,2.592
PF,1.24
PF,2.257056
PF,0.735328
PF,2.212736
PF,1.473696
PF,1.215136
PF,0.735392
PF,1.578144
PF,0.954432
PF,0.464608
PF,0.464672
PF,0.6736
PF,2.389824
PF,0.780352
PF,1.943712
PF,1.5472
PF,0.916224
PF,1.943712
PF,1.5472
PF,2.64384
PF,1.1904
PF,2.256992
PF,0.735296
PF,2.257056
PF,1.502592
PF,1.215136
PF,0.735328
PF,1.578144
PF,0.935264
PF,0.464608
PF,0.46464
PF,0.6736
PF,2.38976
PF,0.780416
PF,1.9056
PF,1.5472
PF,0.935264
PF,1.9056
PF,1.578144
PF,2.64384
PF,1.215072
PF,2.2128
PF,0.73536
PF,2.256992
PF,1.502592
PF,1.215168
PF,0.735328
PF,1.578144
PF,0.935328
PF,0.464608
PF,0.464608
PF,0.687072
PF,2.345536
PF,0.780352
PF,1.9056
PF,1.578144
PF,0.935328
PF,1.9056
PF,1.5472
PF,2.592
PF,1.215136
PF,2.256992
PF,0.73536
PF,2.25696
PF,1.473696
PF,1.215136
PF,0.750336
PF,1.578144
PF,0.935328
PF,0.46464
PF,0.464704
PF,0.673536
PF,2.38976
PF,0.780416
PF,1.9056
PF,1.5472
PF,0.935328
PF,1.943712
PF,1.5472
PF,2.64384
PF,1.2152
PF,2.256928
PF,0.735392
PF,2.212768
PF,1.502592
PF,1.2152
PF,0.735328
PF,1.578144
PF,0.935328
PF,0.464608
PF,0.464544
PF,0.673536
PF,2.389824
PF,0.780352
PF,1.943712
PF,1.5472
PF,0.916224
PF,1.9056
PF,1.578144
PF,2.64384
PF,1.2152
PF,2.2128
PF,0.735264
PF,2.257056
PF,1.473696
PF,1.239872
PF,0.735296
PF,1.578144
PF,0.935264
PF,0.464704
PF,0.464704
PF,0.6736
PF,2.389792
PF,0.78032
PF,1.9056
PF,1.578144
PF,0.935328
PF,1.9056
PF,1.5472
PF,2.592
PF,1.2152
PF,2.257056
PF,0.735328
PF,2.257056
PF,1.502592
PF,1.2152
PF,0.735328
PF,1.578144
PF,0.935328
PF,0.464672
PF,0.474496
PF,0.6736
PF,2.345504
PF,0.780416
PF,1.9056
PF,1.5472
PF,0.935264
PF,1.943712
PF,1.5472
PF,2.64384
PF,1.2152
PF,2.256992
PF,0.73536
PF,2.21264
PF,1.502592
PF,1.215168
PF,0.735328
PF,1.5472
PF,0.954432
PF,0.46464
PF,0.464672
PF,0.673536
PF,2.389824
PF,0.780416
PF,1.943712
PF,1.5472
PF,0.916224
PF,1.9056
PF,1.578144
PF,2.64384
PF,1.215072
PF,2.212672
PF,0.735264
PF,2.257024
PF,1.502592
PF,1.215168
PF,0.735328
PF,1.578112
PF,0.935264
PF,0.464608
PF,0.46464
PF,0.687072
PF,2.389824
PF,0.765312
PF,1.9056
PF,1.578144
PF,0.935328
PF,1.9056
PF,1.5472
PF,2.64384
PF,1.215136
PF,2.257056
PF,0.720288
PF,2.257056
PF,1.473696
PF,1.215168
PF,0.750336
PF,1.578144
PF,0.935328
PF,0.464704
PF,0.464608
PF,0.6736
PF,2.38976
PF,0.780352
PF,1.9056
PF,1.5472
PF,0.935328
PF,1.943712
PF,1.5472
PF,2.592
PF,1.2152
PF,2.257056
PF,0.735328
PF,2.256992
PF,1.502592
PF,1.215136
PF,0.735264
PF,1.578144
PF,0.935328
PF,0.464608
PF,0.464704
PF,0.6736
PF,2.345568
PF,0.795328
PF,1.943712
PF,1.5472
PF,0.916224
PF,1.9056
PF,1.578144
PF,2.64384
PF,1.2152
PF,2.256992
PF,0.735296
PF,2.21264
PF,1.502592
PF,1.215168
PF,0.735328
PF,1.578144
PF,0.935328
PF,0.464672
PF,0.464608
PF,0.673472
PF,2.389792
PF,0.78032
PF,1.9056
PF,1.578144
PF,0.935328
PF,1.9056
PF,1.5472
PF,2.64384
PF,1.2152
PF,2.21264
PF,0.73536
PF,2.257056
PF,1.473696
PF,1.239936
PF,0.735328
PF,1.578144
PF,0.935264
PF,0.46464
PF,0.464672
PF,0.673408
PF,2.38976
PF,0.780416
PF,1.9056
PF,1.5472
PF,0.935264
PF,1.943712
PF,1.5472
PF,2.592
PF,1.215072
PF,2.257056
PF,0.735392
PF,2.257056
PF,1.502592
PF,1.2152
PF,0.735264
PF,1.578144
PF,0.935328
PF,0.46464
PF,0.464576
PF,0.673536
PF,2.389792
PF,0.780352
PF,1.943712
PF,1.5472
PF,0.935328
PF,1.9056
PF,1.5472
PF,2.64384
PF,1.215136
PF,2.257056
PF,0.73536
PF,2.212736
PF,1.473696
PF,1.215136
PF,0.735328
PF,1.578144
PF,0.954432
PF,0.464608
PF,0.464672
PF,0.686816
PF,2.38976
PF,0.765408
PF,1.9056
PF,1.578144
PF,0.916224
PF,1.9056
PF,1.578144
PF,2.64384
PF,1.1904
PF,2.256992
PF,0.735264
PF,2.256992
PF,1.502592
PF,1.215136
PF,0.735328
PF,1.578144
PF,0.935264
PF,0.474592
PF,0.46464
PF,0.673408
PF,2.345568
PF,0.780416
PF,1.9056
PF,1.5472
PF,0.935328
PF,1.943712
PF,1.5472
PF,2.64384
PF,1.2152
PF,2.212736
PF,0.735328
PF,2.257024
PF,1.473696
PF,1.215136
PF,0.7504
PF,1.578144
PF,0.935328
PF,0.464608
PF,0.464608
PF,0.6736
PF,2.389824
PF,0.780384
PF,1.943712
PF,1.5472
PF,0.935328
PF,1.9056
PF,1.5472
PF,2.592
PF,1.2152
PF,2.257024
PF,0.73536
PF,2.25696
PF,1.502592
PF,1.2152
PF,0.735328
PF,1.578144
PF,0.935328
PF,0.464672
PF,0.464704
PF,0.6736
PF,2.38976
PF,0.780384
PF,1.9056
PF,1.578144
PF,0.916224
PF,1.9056
PF,1.578144
PF,2.64384
PF,1.2152
PF,2.25696
PF,0.735264
PF,2.2128
PF,1.502592
PF,1.239968
PF,0.735328
PF,1.5472
PF,0.935328
PF,0.46464
PF,0.464672
PF,0.673536
PF,2.389824
PF,0.780352
PF,1.9056
PF,1.5472
PF,0.935264
PF,1.943712
PF,1.5472
PF,2.64384
PF,1.215072
PF,2.2128
PF,0.735328
PF,2.257056
PF,1.502592
PF,1.215168
PF,0.735392
PF,1.578144
PF,0.935264
PF,0.464608
PF,0.46464
PF,0.6736
PF,2.38976
PF,0.78032
PF,1.943712
PF,1.5472
PF,0.935328
PF,1.9056
PF,1.5472
PF,2.592
PF,1.215136
PF,2.257056
PF,0.735296
PF,2.25696
PF,1.473696
PF,1.215136
PF,0.735392
PF,1.578144
PF,0.954432
PF,0.46464
PF,0.464608
PF,0.686944
PF,2.345504
PF,0.780384
PF,1.9056
PF,1.578144
PF,0.916224
PF,1.9056
PF,1.578144
PF,2.64384
PF,1.2152
PF,2.256896
PF,0.735296
PF,2.212704
PF,1.502592
PF,1.2152
PF,0.735264
PF,1.578144
PF,0.935328
PF,0.464608
PF,0.46464
PF,0.6736
PF,2.389824
PF,0.780352
PF,1.9056
PF,1.5472
PF,0.935328
PF,1.943712
PF,1.5472
PF,2.64384
PF,1.2152
PF,2.212768
PF,0.73536
PF,2.257056
PF,1.473696
PF,1.215136
PF,0.7504
PF,1.578144
PF,0.935264
PF,0.464704
PF,0.464608
PF,0.6736
PF,2.389792
PF,0.780384
PF,1.943712
PF,1.5472
PF,0.935328
PF,1.9056
PF,1.5472
PF,2.64384
PF,1.2152
PF,2.257056
PF,0.720384
PF,2.257056
PF,1.502592
PF,1.2152
PF,0.735392
PF,1.578144
PF,0.935328
PF,0.464608
PF,0.464704
PF,0.673568
PF,2.389824
PF,0.78032
PF,1.9056
PF,1.5472
PF,0.935264
PF,1.9056
PF,1.578144
PF,2.592
PF,1.215136
PF,2.256992
PF,0.73536
PF,2.256896
PF,1.502592
PF,1.215168
PF,0.735328
PF,1.578144
PF,0.935328
PF,0.464672
PF,0.474496
PF,0.6736
PF,2.345536
PF,0.780352
MT,11.751328
MT,11.46272
MT,0.291456
MT,11.751328
MT,7.22288
MT,0.002592
MT,12.448
MT,12.348736
MT,12.448
MT,7.736
MT,12.448
MT,12.548032
MT,12.448
MT,7.736
MT,12.448
MT,12.398624
MT,12.448
MT,7.736
MT,12.448
MT,12.498208
MT,12.448
MT,7.736
MT,12.448
MT,12.448288
MT,12.448
MT,7.736
MT,12.448
MT,12.39856
MT,12.448
MT,7.736
MT,12.448
MT,12.49824
MT,12.448
MT,7.736
MT,12.448
MT,12.448384
MT,12.448
MT,7.736
MT,12.448
MT,12.439392
MT,12.448
MT,7.736
MT,12.448
MT,12.378176
MT,12.448
MT,7.736
MT,12.448
MT,12.527776
MT,12.448
MT,7.736
MT,12.448
MT,12.44864
MT,12.448
MT,7.736
MT,12.448
MT,12.448576
MT,12.448
MT,7.736
MT,12.448
MT,12.39872
MT,12.448
MT,7.736
MT,12.448
MT,12.44848
MT,12.448
MT,7.736
MT,12.448
MT,12.39872
MT,12.448
MT,7.736
MT,12.448
MT,12.498112
MT,12.448
MT,7.736
MT,12.448
MT,12.498368
MT,12.448
MT,7.736
MT,12.448
MT,12.448512
MT,12.448
MT,7.736
MT,12.448
MT,12.398464
MT,12.448
MT,7.736
MT,12.448
MT,12.498368
MT,12.448
MT,7.736
MT,12.448
MT,12.448352
MT,12.448
MT,7.736
MT,12.448
MT,12.448416
MT,12.448
MT,7.736
MT,12.448
MT,12.398976
MT,12.448
MT,7.736
MT,12.448
MT,12.498272
MT,12.448
MT,7.736
MT,12.448
MT,12.448384
MT,12.448
MT,7.736
MT,12.448
MT,12.448704
MT,12.448
MT,7.736
MT,12.448
MT,12.389856
MT,12.448
MT,7.736
MT,12.448
MT,12.507072
MT,12.448
MT,7.736
MT,12.448
MT,12.44816
MT,12.448
MT,7.736
MT,12.448
MT,12.348896
MT,12.448
MT,7.736
MT,12.448
MT,12.547936
MT,12.448
MT,7.736
MT,12.448
MT,12.448576
MT,12.448
MT,7.736
MT,12.448
MT,12.398528
MT,12.448
MT,7.736
MT,12.448
MT,12.448448
MT,12.448
MT,7.736
MT,12.448
MT,12.498144
MT,12.448
MT,7.736
MT,12.448
MT,12.448544
MT,12.448
MT,7.736
MT,12.448
MT,12.389856
MT,12.448
MT,7.736
RR,2.777024
RR,1.379296
RR,2.71088
RR,1.599968
RR,2.777024
RR,2.777024
RR,2.777024
RR,2.71088
RR,0.550944
RR,2.777024
RR,0.636544
RR,1.164832
RR,1.337312
RR,0.778656
RR,0.786688
RR,0.604096
RR,0.953472
RR,0.87104
RR,1.091936
RR,2.148096
RR,2.983744
RR,1.473056
RR,2.984
RR,1.721024
RR,2.983744
RR,2.983744
RR,2.983744
RR,2.984
RR,0.56288
RR,2.983744
RR,0.630112
RR,1.272768
RR,1.440736
RR,0.851808
RR,0.790336
RR,0.645792
RR,0.974688
RR,0.94368
RR,1.188608
RR,2.346048
RR,2.98368
RR,1.509984
RR,2.984
RR,1.7184
RR,2.98368
RR,2.98368
RR,2.98368
RR,2.984
RR,0.581568
RR,2.98368
RR,0.656
RR,1.3008
RR,1.441056
RR,0.841696
RR,0.83648
RR,0.656416
RR,0.993824
RR,0.923872
RR,1.148448
RR,2.275648
RR,2.983744
RR,1.47072
RR,2.984
RR,1.7048
RR,2.983744
RR,2.983744
RR,2.983744
RR,2.984
RR,0.562496
RR,2.983744
RR,0.6472
RR,1.283808
RR,1.416128
RR,0.85408
RR,0.817504
RR,0.631776
RR,1.011584
RR,0.907872
RR,1.152928
RR,2.156352
RR,2.98368
RR,1.423072
RR,2.984
RR,1.746688
RR,2.98368
RR,2.98368
RR,2.98368
RR,2.984
RR,0.566272
RR,2.98368
RR,0.67536
RR,1.248096
RR,1.440864
RR,0.816864
RR,0.862304
RR,0.651648
RR,0.96816
RR,0.923072
RR,1.201984
RR,2.198432
RR,2.983744
RR,1.46864
RR,2.984
RR,1.73168
RR,2.983744
RR,2.983744
RR,2.983744
RR,2.984
RR,0.576736
RR,2.983744
RR,0.66912
RR,1.201536
RR,1.419264
RR,0.85904
RR,0.884512
RR,0.657728
RR,1.006656
RR,0.900096
RR,1.143808
RR,2.215488
RR,2.98368
RR,1.447328
RR,2.984
RR,1.672416
RR,2.98368
RR,2.98368
RR,2.98368
RR,2.984
RR,0.573312
RR,2.98368
RR,0.664544
RR,1.276416
RR,1.459872
RR,0.842688
RR,0.838208
RR,0.636736
RR,1.016288
RR,0.925664
RR,1.16608
RR,2.336256
RR,2.983744
RR,1.423968
RR,2.984
RR,1.734624
RR,2.983744
RR,2.983744
RR,2.983744
RR,2.984
RR,0.584736
RR,2.983744
RR,0.638016
RR,1.299424
RR,1.42592
RR,0.872864
RR,0.81088
RR,0.653184
RR,1.007904
RR,0.907648
RR,1.174048
RR,2.133792
RR,2.983744
RR,1.426016
RR,2.984
RR,1.752
RR,2.983744
RR,2.983744
RR,2.983744
RR,2.984
RR,0.558176
RR,2.983744
RR,0.65216
RR,1.217568
RR,1.47824
RR,0.83808
RR,0.837408
RR,0.65056
RR,0.9736
RR,0.920352
RR,1.170432
RR,2.134656
RR,2.98368
RR,1.435744
RR,2.984
RR,1.709632
RR,2.98368
RR,2.98368
RR,2.98368
RR,2.984
RR,0.563584
RR,2.98368
RR,0.648096
RR,1.2456
RR,1.409408
RR,0.830432
RR,0.780512
RR,0.639296
RR,1.005952
RR,0.885856
RR,1.158304
RR,2.244864
RR,2.983744
RR,1.48896
RR,2.984
RR,1.739456
RR,2.983744
RR,2.983744
RR,2.983744
RR,2.984
RR,0.571936
RR,2.983744
RR,0.646976
RR,1.193504
RR,1.441152
RR,0.831456
RR,0.842496
RR,0.64528
RR,0.992928
RR,0.900896
RR,1.18832
RR,2.221856
RR,2.98368
RR,1.415808
RR,2.984
RR,1.741952
RR,2.98368
RR,2.98368
RR,2.98368
RR,2.984
RR,0.554176
RR,2.98368
RR,0.633216
RR,1.217024
RR,1.418176
RR,0.859744
RR,0.82848
RR,0.646688
RR,1.000128
RR,0.927616
RR,1.137088
RR,2.3184
RR,2.983744
RR,1.530016
RR,2.984
RR,1.723232
RR,2.983744
RR,2.983744
RR,2.983744
RR,2.984
RR,0.578528
RR,2.983744
RR,0.667872
RR,1.2776
RR,1.400704
RR,0.861536
RR,0.836384
RR,0.66544
RR,0.991296
RR,0.932576
RR,1.136928
RR,2.269536
RR,2.98368
RR,1.53136
RR,2.984
RR,1.73712
RR,2.98368
RR,2.98368
RR,2.98368
RR,2.984
RR,0.591424
RR,2.98368
RR,0.653216
RR,1.263104
RR,1.459648
RR,0.836352
RR,0.835712
RR,0.61664
RR,0.980608
RR,0.882912
RR,1.207392
RR,2.217504
RR,2.983744
RR,1.432864
RR,2.984
RR,1.732032
RR,2.983744
RR,2.983744
RR,2.983744
RR,2.984
RR,0.550656
RR,2.983744
RR,0.632128
RR,1.20144
RR,1.444512
RR,0.874368
RR,0.84736
RR,0.655104
RR,0.953888
RR,0.926688
RR,1.115968
RR,2.311552
RR,2.98368
RR,1.385824
RR,2.984
RR,1.668544
RR,2.98368
RR,2.98368
RR,2.98368
RR,2.984
RR,0.551904
RR,2.98368
RR,0.658304
RR,1.238656
RR,1.434528
RR,0.822912
RR,0.852032
RR,0.667552
RR,0.966304
RR,0.999008
RR,1.117696
RR,2.281984
RR,2.983744
RR,1.476832
RR,2.984
RR,1.726976
RR,2.983744
RR,2.983744
RR,2.983744
RR,2.984
RR,0.546304
RR,2.983744
RR,0.638304
RR,1.302304
RR,1.453312
RR,0.854752
RR,0.823776
RR,0.63824
RR,0.97936
RR,0.909536
RR,1.109952
RR,2.126976
RR,2.98368
RR,1.448
RR,2.984
RR,1.672416
RR,2.98368
RR,2.98368
RR,2.98368
RR,2.984
RR,0.56864
RR,2.98368
RR,0.640352
RR,1.256192
RR,1.508928
RR,0.815872
RR,0.8056
RR,0.643072
RR,1.025664
RR,0.883904
RR,1.236352
RR,2.198656
RR,2.983744
RR,1.476384
RR,2.984
RR,1.742144
RR,2.983744
RR,2.983744
RR,2.983744
RR,2.984
RR,0.5832
RR,2.983744
RR,0.634624
RR,1.232928
RR,1.531328
RR,0.862624
RR,0.784512
RR,0.62576
RR,1.060832
RR,0.903232
RR,1.086432
RR,2.338368
RR,2.98368
RR,1.481504
RR,2.984
RR,1.693056
RR,2.98368
RR,2.98368
RR,2.98368
RR,2.984
RR,0.5768
RR,2.98368
RR,0.672352
RR,1.235232
RR,1.512544
RR,0.814656
RR,0.852544
RR,0.638656
RR,1.00016
RR,0.908576
RR,1.149344
RR,2.234304
RR,2.983744
RR,1.537504
RR,2.984
RR,1.745536
RR,2.983744
RR,2.983744
RR,2.983744
RR,2.984
RR,0.555936
RR,2.983744
RR,0.64976
RR,1.318432
RR,1.406656
RR,0.863104
RR,0.830592
RR,0.648032
RR,0.984256
RR,0.877216
RR,1.193664
RR,2.198336
RR,2.983744
RR,1.40432
RR,2.984
RR,1.713472
RR,2.983744
RR,2.983744
RR,2.983744
RR,2.984
RR,0.561696
RR,2.983744
RR,0.645792
RR,1.303136
RR,1.497184
RR,0.820672
RR,0.862464
RR,0.623008
RR,0.960096
RR,0.897504
RR,1.154112
RR,2.220256
RR,2.98368
RR,1.415648
RR,2.984
RR,1.734688
RR,2.98368
RR,2.98368
RR,2.98368
RR,2.984
RR,0.558048
RR,2.98368
RR,0.627744
RR,1.236128
RR,1.412448
RR,0.849056
RR,0.86704
RR,0.651392
RR,1.015232
RR,0.903936
RR,1.195744
RR,2.169632
RR,2.983744
RR,1.490432
RR,2.984
RR,1.737088
RR,2.983744
RR,2.983744
RR,2.983744
RR,2.984
RR,0.567296
RR,2.983744
RR,0.657504
RR,1.273344
RR,1.424992
RR,0.86576
RR,0.8696
RR,0.647744
RR,0.974112
RR,0.894176
RR,1.148672
RR,2.223712
RR,2.98368
RR,1.530848
RR,2.984
RR,1.68576
RR,2.98368
RR,2.98368
RR,2.98368
RR,2.984
RR,0.565216
RR,2.98368
RR,0.663904
RR,1.340992
RR,1.4472
RR,0.82096
RR,0.84192
RR,0.6536
RR,1.027872
RR,0.932256
RR,1.165056
RR,2.233632
RR,2.983744
RR,1.476288
RR,2.984
RR,1.745568
RR,2.983744
RR,2.983744
RR,2.983744
RR,2.984
RR,0.57104
RR,2.983744
RR,0.655776
RR,1.238368
RR,1.441152
RR,0.81392
RR,0.878688
RR,0.653792
RR,0.9904
RR,0.895904
RR,1.190208
RR,2.199008
RR,2.98368
RR,1.462912
RR,2.984
RR,1.759264
RR,2.98368
RR,2.98368
RR,2.98368
RR,2.984
RR,0.564576
RR,2.98368
RR,0.642368
RR,1.255136
RR,1.431584
RR,0.821792
RR,0.79248
RR,0.651488
RR,1.013664
RR,0.901248
RR,1.204704
RR,2.126688
